年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2016,8,31,水,いちご,46100,岐　阜,21.0,214,2260,,
2016,8,31,水,いちご,46100,広　島,34.0,169,2387,,
2016,9,1,木,いちご,46100,,,1928,2086,135.8,98.6
2016,9,1,木,いちご,46100,北海道,1.0,706,2074,,
2016,9,1,木,いちご,46100,長　野,20.0,487,1985,,
2016,9,1,木,いちご,46100,山　形,6.0,181,1760,,
2016,9,1,木,いちご,46100,岐　阜,21.0,155,2274,,
2016,9,1,木,いちご,46100,広　島,34.0,151,2579,,
2016,9,2,金,いちご,46100,,,1700,2102,88.2,100.8
2016,9,2,金,いちご,46100,北海道,1.0,655,2147,,
2016,9,2,金,いちご,46100,長　野,20.0,387,2058,,
2016,9,2,金,いちご,46100,岐　阜,21.0,187,2347,,
2016,9,2,金,いちご,46100,広　島,34.0,161,2460,,
2016,9,3,土,いちご,46100,,,1710,2090,100.6,99.4
2016,9,3,土,いちご,46100,北海道,1.0,656,2059,,
2016,9,3,土,いちご,46100,長　野,20.0,367,2036,,
2016,9,3,土,いちご,46100,岐　阜,21.0,165,2391,,
2016,9,3,土,いちご,46100,山　形,6.0,156,1602,,
2016,9,3,土,いちご,46100,広　島,34.0,111,2601,,
2016,9,5,月,いちご,46100,,,2827,2108,165.3,100.9
2016,9,5,月,いちご,46100,北海道,1.0,1063,2056,,
2016,9,5,月,いちご,46100,長　野,20.0,721,2099,,
2016,9,5,月,いちご,46100,岐　阜,21.0,394,2325,,
2016,9,5,月,いちご,46100,広　島,34.0,180,2186,,
2016,9,6,火,いちご,46100,,,2048,2201,72.4,104.4
2016,9,6,火,いちご,46100,北海道,1.0,886,2177,,
2016,9,6,火,いちご,46100,長　野,20.0,458,2140,,
2016,9,6,火,いちご,46100,岐　阜,21.0,278,2425,,
2016,9,6,火,いちご,46100,山　形,6.0,118,1426,,
2016,9,7,水,いちご,46100,,,1125,2161,54.9,98.2
2016,9,7,水,いちご,46100,北海道,1.0,700,2087,,
2016,9,7,水,いちご,46100,長　野,20.0,177,2381,,
2016,9,7,水,いちご,46100,岐　阜,21.0,93,2641,,
2016,9,8,木,いちご,46100,,,2391,2234,212.5,103.4
2016,9,8,木,いちご,46100,北海道,1.0,800,2192,,
2016,9,8,木,いちご,46100,長　野,20.0,645,2151,,
2016,9,8,木,いちご,46100,広　島,34.0,295,2264,,
2016,9,8,木,いちご,46100,岐　阜,21.0,292,2508,,
2016,9,9,金,いちご,46100,,,1871,2194,78.3,98.2
2016,9,9,金,いちご,46100,北海道,1.0,798,2056,,
2016,9,9,金,いちご,46100,長　野,20.0,384,2136,,
2016,9,9,金,いちご,46100,岐　阜,21.0,225,2520,,
2016,9,9,金,いちご,46100,広　島,34.0,151,3163,,
2016,9,10,土,いちご,46100,,,1963,2224,104.9,101.4
2016,9,10,土,いちご,46100,北海道,1.0,684,2243,,
2016,9,10,土,いちご,46100,長　野,20.0,604,2160,,
2016,9,10,土,いちご,46100,岐　阜,21.0,185,2552,,
2016,9,10,土,いちご,46100,広　島,34.0,115,2706,,
2016,9,12,月,いちご,46100,,,2700,2255,137.5,101.4
2016,9,12,月,いちご,46100,北海道,1.0,864,1960,,
2016,9,12,月,いちご,46100,長　野,20.0,839,2306,,
2016,9,12,月,いちご,46100,岐　阜,21.0,401,2420,,
2016,9,12,月,いちご,46100,広　島,34.0,179,3014,,
2016,9,13,火,いちご,46100,,,1949,2273,72.2,100.8
2016,9,13,火,いちご,46100,北海道,1.0,665,2247,,
2016,9,13,火,いちご,46100,長　野,20.0,589,2335,,
2016,9,13,火,いちご,46100,岐　阜,21.0,191,2438,,
2016,9,13,火,いちご,46100,山　形,6.0,140,1644,,
2016,9,15,木,いちご,46100,,,2828,2222,−,−
2016,9,15,木,いちご,46100,北海道,1.0,887,1857,,
2016,9,15,木,いちご,46100,長　野,20.0,791,2231,,
2016,9,15,木,いちご,46100,岐　阜,21.0,435,2543,,
2016,9,15,木,いちご,46100,広　島,34.0,182,3229,,
2016,9,16,金,いちご,46100,,,1504,2197,53.2,98.9
2016,9,16,金,いちご,46100,北海道,1.0,552,1894,,
2016,9,16,金,いちご,46100,長　野,20.0,265,2363,,
2016,9,16,金,いちご,46100,岐　阜,21.0,225,2592,,
2016,9,16,金,いちご,46100,広　島,34.0,112,3267,,
2016,9,16,金,いちご,46100,山　形,6.0,87,1192,,
2016,9,17,土,いちご,46100,,,1781,2199,118.4,100.1
2016,9,17,土,いちご,46100,北海道,1.0,619,2021,,
2016,9,17,土,いちご,46100,長　野,20.0,494,2113,,
2016,9,17,土,いちご,46100,岐　阜,21.0,192,2551,,
2016,9,17,土,いちご,46100,広　島,34.0,127,3099,,
2016,9,20,火,いちご,46100,,,3862,2267,−,−
2016,9,20,火,いちご,46100,北海道,1.0,1611,2020,,
2016,9,20,火,いちご,46100,長　野,20.0,1064,2326,,
2016,9,20,火,いちご,46100,岐　阜,21.0,454,2570,,
2016,9,21,水,いちご,46100,,,1331,2423,34.5,106.9
2016,9,21,水,いちご,46100,北海道,1.0,691,2355,,
2016,9,21,水,いちご,46100,長　野,20.0,221,2600,,
2016,9,21,水,いちご,46100,岐　阜,21.0,129,2647,,
2016,9,21,水,いちご,46100,青　森,2.0,80,2028,,
2016,9,23,金,いちご,46100,,,2517,2359,−,−
2016,9,23,金,いちご,46100,北海道,1.0,1086,2306,,
2016,9,23,金,いちご,46100,長　野,20.0,569,2308,,
2016,9,23,金,いちご,46100,岐　阜,21.0,274,2610,,
2016,9,23,金,いちご,46100,青　森,2.0,142,2297,,
2016,9,24,土,いちご,46100,,,1504,2361,59.8,100.1
2016,9,24,土,いちご,46100,北海道,1.0,700,2278,,
2016,9,24,土,いちご,46100,長　野,20.0,315,2562,,
2016,9,24,土,いちご,46100,岐　阜,21.0,124,2583,,
2016,9,24,土,いちご,46100,青　森,2.0,113,2411,,
2016,9,26,月,いちご,46100,,,2667,2535,177.3,107.4
2016,9,26,月,いちご,46100,北海道,1.0,1392,2373,,
2016,9,26,月,いちご,46100,長　野,20.0,377,2649,,
2016,9,26,月,いちご,46100,岐　阜,21.0,314,2693,,
2016,9,26,月,いちご,46100,青　森,2.0,154,2840,,
2016,9,27,火,いちご,46100,,,2208,2584,82.8,101.9
2016,9,27,火,いちご,46100,北海道,1.0,1168,2653,,
2016,9,27,火,いちご,46100,長　野,20.0,433,2473,,
2016,9,27,火,いちご,46100,岐　阜,21.0,163,2655,,
2016,9,27,火,いちご,46100,青　森,2.0,139,2393,,
2016,9,28,水,いちご,46100,,,350,1494,13.1,58.9
2016,9,28,水,いちご,46100,北海道,1.0,350,1494,,
2016,9,29,木,いちご,46100,,,3625,2717,1035.7,181.9
2016,9,29,木,いちご,46100,北海道,1.0,1699,2840,,
2016,9,29,木,いちご,46100,長　野,20.0,719,2494,,
2016,9,29,木,いちご,46100,岐　阜,21.0,376,2689,,
2016,9,29,木,いちご,46100,青　森,2.0,318,2666,,
2016,9,30,金,いちご,46100,,,1772,2615,48.9,96.2
2016,9,30,金,いちご,46100,北海道,1.0,924,2579,,
2016,9,30,金,いちご,46100,長　野,20.0,352,2589,,
2016,9,30,金,いちご,46100,岐　阜,21.0,172,2697,,
2016,10,1,土,いちご,46100,,,2034,2672,114.8,102.2
2016,10,1,土,いちご,46100,北海道,1.0,795,2789,,
2016,10,1,土,いちご,46100,長　野,20.0,492,2476,,
2016,10,1,土,いちご,46100,青　森,2.0,221,2660,,
2016,10,1,土,いちご,46100,岐　阜,21.0,157,2734,,
2016,10,3,月,いちご,46100,,,2763,2621,135.8,98.1
2016,10,3,月,いちご,46100,北海道,1.0,1276,2514,,
2016,10,3,月,いちご,46100,長　野,20.0,452,2630,,
2016,10,3,月,いちご,46100,岐　阜,21.0,312,2712,,
2016,10,3,月,いちご,46100,青　森,2.0,276,2731,,
2016,10,4,火,いちご,46100,,,2351,2594,85.1,99.0
2016,10,4,火,いちご,46100,北海道,1.0,1092,2635,,
2016,10,4,火,いちご,46100,長　野,20.0,521,2540,,
2016,10,4,火,いちご,46100,岐　阜,21.0,167,2709,,
2016,10,4,火,いちご,46100,青　森,2.0,147,2466,,
2016,10,6,木,いちご,46100,,,3369,2710,143.3,104.5
2016,10,6,木,いちご,46100,北海道,1.0,1352,2710,,
2016,10,6,木,いちご,46100,長　野,20.0,669,2648,,
2016,10,6,木,いちご,46100,岐　阜,21.0,377,2747,,
2016,10,6,木,いちご,46100,青　森,2.0,358,2920,,
2016,10,7,金,いちご,46100,,,1652,2831,49.0,104.5
2016,10,7,金,いちご,46100,北海道,1.0,843,2741,,
2016,10,7,金,いちご,46100,長　野,20.0,229,2733,,
2016,10,7,金,いちご,46100,岐　阜,21.0,169,2733,,
2016,10,7,金,いちご,46100,青　森,2.0,152,2543,,
2016,10,8,土,いちご,46100,,,2340,2589,141.6,91.5
2016,10,8,土,いちご,46100,北海道,1.0,714,2640,,
2016,10,8,土,いちご,46100,長　野,20.0,514,2484,,
2016,10,8,土,いちご,46100,青　森,2.0,271,2638,,
2016,10,8,土,いちご,46100,岐　阜,21.0,196,2742,,
2016,10,8,土,いちご,46100,秋　田,5.0,184,2799,,
2016,10,11,火,いちご,46100,,,4569,2778,−,−
2016,10,11,火,いちご,46100,北海道,1.0,1711,2791,,
2016,10,11,火,いちご,46100,長　野,20.0,1094,2416,,
2016,10,11,火,いちご,46100,青　森,2.0,432,2752,,
2016,10,11,火,いちご,46100,岐　阜,21.0,417,2697,,
2016,10,11,火,いちご,46100,秋　田,5.0,228,2564,,
2016,10,12,水,いちご,46100,,,1375,2934,30.1,105.6
2016,10,12,水,いちご,46100,北海道,1.0,718,2903,,
2016,10,12,水,いちご,46100,長　野,20.0,196,2818,,
2016,10,12,水,いちご,46100,広　島,34.0,95,3221,,
2016,10,12,水,いちご,46100,岐　阜,21.0,88,2752,,
2016,10,12,水,いちご,46100,青　森,2.0,84,3092,,
2016,10,13,木,いちご,46100,,,1711,2695,124.4,91.9
2016,10,13,木,いちご,46100,北海道,1.0,540,2760,,
2016,10,13,木,いちご,46100,長　野,20.0,369,2408,,
2016,10,13,木,いちご,46100,秋　田,5.0,167,2480,,
2016,10,13,木,いちご,46100,青　森,2.0,158,2729,,
2016,10,13,木,いちご,46100,岐　阜,21.0,136,2704,,
2016,10,14,金,いちご,46100,,,1396,2897,81.6,107.5
2016,10,14,金,いちご,46100,北海道,1.0,503,2935,,
2016,10,14,金,いちご,46100,山　形,6.0,248,2265,,
2016,10,14,金,いちご,46100,長　野,20.0,178,2846,,
2016,10,14,金,いちご,46100,栃　木,9.0,98,4333,,
2016,10,14,金,いちご,46100,石　川,17.0,97,2773,,
2016,10,15,土,いちご,46100,,,1459,2860,104.5,98.7
2016,10,15,土,いちご,46100,北海道,1.0,519,2847,,
2016,10,15,土,いちご,46100,長　野,20.0,288,2582,,
2016,10,15,土,いちご,46100,秋　田,5.0,158,2425,,
2016,10,15,土,いちご,46100,青　森,2.0,141,2709,,
2016,10,15,土,いちご,46100,栃　木,9.0,95,4878,,
2016,10,17,月,いちご,46100,,,1812,2917,124.2,102.0
2016,10,17,月,いちご,46100,北海道,1.0,866,2677,,
2016,10,17,月,いちご,46100,栃　木,9.0,202,4353,,
2016,10,17,月,いちご,46100,青　森,2.0,202,2760,,
2016,10,17,月,いちご,46100,長　野,20.0,169,2942,,
2016,10,17,月,いちご,46100,岐　阜,21.0,138,2708,,
2016,10,18,火,いちご,46100,,,2116,2800,116.8,96.0
2016,10,18,火,いちご,46100,北海道,1.0,721,2723,,
2016,10,18,火,いちご,46100,山　形,6.0,394,2269,,
2016,10,18,火,いちご,46100,長　野,20.0,284,2522,,
2016,10,18,火,いちご,46100,栃　木,9.0,200,4507,,
2016,10,18,火,いちご,46100,秋　田,5.0,141,2119,,
2016,10,19,水,いちご,46100,,,238,2120,13.1,72.7
2016,10,19,水,いちご,46100,北海道,1.0,238,2120,,
2016,10,20,木,いちご,46100,,,3385,2904,1422.3,137.0
2016,10,20,木,いちご,46100,北海道,1.0,1153,2873,,
2016,10,20,木,いちご,46100,山　形,6.0,577,2193,,
2016,10,20,木,いちご,46100,長　野,20.0,395,2655,,
2016,10,20,木,いちご,46100,青　森,2.0,277,2881,,
2016,10,20,木,いちご,46100,栃　木,9.0,261,4529,,
2016,10,21,金,いちご,46100,,,1704,3278,50.3,112.9
2016,10,21,金,いちご,46100,北海道,1.0,982,2890,,
2016,10,21,金,いちご,46100,栃　木,9.0,229,4687,,
2016,10,21,金,いちご,46100,静　岡,22.0,96,5701,,
2016,10,21,金,いちご,46100,長　野,20.0,82,2813,,
2016,10,22,土,いちご,46100,,,3430,3114,201.3,95.0
2016,10,22,土,いちご,46100,北海道,1.0,759,2727,,
2016,10,22,土,いちご,46100,栃　木,9.0,527,4386,,
2016,10,22,土,いちご,46100,山　形,6.0,430,2269,,
2016,10,22,土,いちご,46100,長　野,20.0,417,2635,,
2016,10,22,土,いちご,46100,岐　阜,21.0,268,2972,,
2016,10,24,月,いちご,46100,,,3126,3083,91.1,99.0
2016,10,24,月,いちご,46100,北海道,1.0,952,2960,,
2016,10,24,月,いちご,46100,栃　木,9.0,765,3146,,
2016,10,24,月,いちご,46100,青　森,2.0,318,2793,,
2016,10,24,月,いちご,46100,愛　知,23.0,223,3381,,
2016,10,24,月,いちご,46100,静　岡,22.0,220,3987,,
2016,10,25,火,いちご,46100,,,3298,2952,105.5,95.8
2016,10,25,火,いちご,46100,栃　木,9.0,933,3163,,
2016,10,25,火,いちご,46100,長　野,20.0,563,2738,,
2016,10,25,火,いちご,46100,北海道,1.0,505,2827,,
2016,10,25,火,いちご,46100,愛　知,23.0,369,3120,,
2016,10,25,火,いちご,46100,山　形,6.0,252,2076,,
2016,10,27,木,いちご,46100,,,5554,2892,168.4,98.0
2016,10,27,木,いちご,46100,栃　木,9.0,2361,2736,,
2016,10,27,木,いちご,46100,北海道,1.0,765,2971,,
2016,10,27,木,いちご,46100,愛　知,23.0,585,3177,,
2016,10,27,木,いちご,46100,山　形,6.0,408,2127,,
2016,10,27,木,いちご,46100,長　野,20.0,372,2663,,
2016,10,28,金,いちご,46100,,,2870,2730,51.7,94.4
2016,10,28,金,いちご,46100,栃　木,9.0,1663,2648,,
2016,10,28,金,いちご,46100,北海道,1.0,318,2836,,
2016,10,28,金,いちご,46100,山　形,6.0,206,2261,,
2016,10,28,金,いちご,46100,愛　知,23.0,151,2899,,
2016,10,29,土,いちご,46100,,,6754,2915,235.3,106.8
2016,10,29,土,いちご,46100,栃　木,9.0,3233,2811,,
2016,10,29,土,いちご,46100,愛　知,23.0,1285,3136,,
2016,10,29,土,いちご,46100,北海道,1.0,475,2617,,
2016,10,29,土,いちご,46100,長　野,20.0,314,2767,,
2016,10,29,土,いちご,46100,静　岡,22.0,284,3807,,
2016,10,31,月,いちご,46100,,,6412,2601,94.9,89.2
2016,10,31,月,いちご,46100,栃　木,9.0,3453,2322,,
2016,10,31,月,いちご,46100,愛　知,23.0,893,2726,,
2016,10,31,月,いちご,46100,北海道,1.0,531,2813,,
2016,10,31,月,いちご,46100,静　岡,22.0,446,3186,,
2016,11,1,火,いちご,46100,,,6606,2736,103.0,105.2
2016,11,1,火,いちご,46100,栃　木,9.0,3590,2577,,
2016,11,1,火,いちご,46100,愛　知,23.0,956,2870,,
2016,11,1,火,いちご,46100,山　形,6.0,420,2294,,
2016,11,1,火,いちご,46100,長　野,20.0,344,2390,,
2016,11,2,水,いちご,46100,,,8087,2751,122.4,100.5
2016,11,2,水,いちご,46100,栃　木,9.0,5014,2600,,
2016,11,2,水,いちご,46100,愛　知,23.0,930,2890,,
2016,11,2,水,いちご,46100,北海道,1.0,489,2792,,
2016,11,2,水,いちご,46100,静　岡,22.0,297,3683,,
2016,11,3,木,いちご,46100,,,29,1709,0.4,62.1
2016,11,3,木,いちご,46100,福　岡,40.0,29,1709,,
2016,11,4,金,いちご,46100,,,9995,2902,******,169.8
2016,11,4,金,いちご,46100,栃　木,9.0,5834,2698,,
2016,11,4,金,いちご,46100,愛　知,23.0,1618,2989,,
2016,11,4,金,いちご,46100,静　岡,22.0,428,3912,,
2016,11,4,金,いちご,46100,北海道,1.0,362,2890,,
2016,11,5,土,いちご,46100,,,9301,2884,93.1,99.4
2016,11,5,土,いちご,46100,栃　木,9.0,5264,2709,,
2016,11,5,土,いちご,46100,愛　知,23.0,1477,2995,,
2016,11,5,土,いちご,46100,香　川,37.0,435,3148,,
2016,11,5,土,いちご,46100,静　岡,22.0,364,3982,,
2016,11,7,月,いちご,46100,,,15263,2801,164.1,97.1
2016,11,7,月,いちご,46100,栃　木,9.0,8828,2589,,
2016,11,7,月,いちご,46100,愛　知,23.0,2935,2937,,
2016,11,7,月,いちご,46100,静　岡,22.0,724,3725,,
2016,11,8,火,いちご,46100,,,15289,2844,100.2,101.5
2016,11,8,火,いちご,46100,栃　木,9.0,8618,2645,,
2016,11,8,火,いちご,46100,愛　知,23.0,2614,2905,,
2016,11,8,火,いちご,46100,香　川,37.0,763,2866,,
2016,11,8,火,いちご,46100,宮　城,4.0,558,3725,,
2016,11,10,木,いちご,46100,,,27049,2622,176.9,92.2
2016,11,10,木,いちご,46100,栃　木,9.0,14612,2502,,
2016,11,10,木,いちご,46100,愛　知,23.0,4450,2522,,
2016,11,10,木,いちご,46100,宮　城,4.0,1406,2619,,
2016,11,10,木,いちご,46100,静　岡,22.0,1112,3343,,
2016,11,10,木,いちご,46100,香　川,37.0,994,3009,,
2016,11,11,金,いちご,46100,,,14324,2679,53.0,102.2
2016,11,11,金,いちご,46100,栃　木,9.0,8711,2569,,
2016,11,11,金,いちご,46100,愛　知,23.0,2167,2613,,
2016,11,11,金,いちご,46100,静　岡,22.0,653,3674,,
2016,11,12,土,いちご,46100,,,25256,2665,176.3,99.5
2016,11,12,土,いちご,46100,栃　木,9.0,12410,2549,,
2016,11,12,土,いちご,46100,愛　知,23.0,4353,2533,,
2016,11,12,土,いちご,46100,香　川,37.0,1227,2775,,
2016,11,12,土,いちご,46100,長　崎,42.0,1150,2749,,
2016,11,12,土,いちご,46100,宮　城,4.0,1012,2780,,
2016,11,14,月,いちご,46100,,,29076,2345,115.1,88.0
2016,11,14,月,いちご,46100,栃　木,9.0,14944,2150,,
2016,11,14,月,いちご,46100,愛　知,23.0,4648,2300,,
2016,11,14,月,いちご,46100,熊　本,43.0,1533,2087,,
2016,11,14,月,いちご,46100,香　川,37.0,1445,2515,,
2016,11,14,月,いちご,46100,福　岡,40.0,1433,3745,,
2016,11,15,火,いちご,46100,,,35972,2278,123.7,97.1
2016,11,15,火,いちご,46100,栃　木,9.0,17164,2122,,
2016,11,15,火,いちご,46100,愛　知,23.0,5932,2156,,
2016,11,15,火,いちご,46100,佐　賀,41.0,2048,2208,,
2016,11,15,火,いちご,46100,長　崎,42.0,1908,2379,,
2016,11,15,火,いちご,46100,福　岡,40.0,1641,3351,,
2016,11,17,木,いちご,46100,,,58772,2218,163.4,97.4
2016,11,17,木,いちご,46100,栃　木,9.0,26619,2099,,
2016,11,17,木,いちご,46100,愛　知,23.0,8044,1969,,
2016,11,17,木,いちご,46100,福　岡,40.0,4975,2985,,
2016,11,17,木,いちご,46100,長　崎,42.0,2849,2152,,
2016,11,17,木,いちご,46100,宮　城,4.0,2539,2392,,
2016,11,18,金,いちご,46100,,,31976,2242,54.4,101.1
2016,11,18,金,いちご,46100,栃　木,9.0,16136,2147,,
2016,11,18,金,いちご,46100,愛　知,23.0,3834,2050,,
2016,11,18,金,いちご,46100,福　岡,40.0,2852,2866,,
2016,11,18,金,いちご,46100,宮　城,4.0,1781,2377,,
2016,11,18,金,いちご,46100,熊　本,43.0,1632,2082,,
2016,11,19,土,いちご,46100,,,53152,2212,166.2,98.7
2016,11,19,土,いちご,46100,栃　木,9.0,21245,2163,,
2016,11,19,土,いちご,46100,愛　知,23.0,7917,1992,,
2016,11,19,土,いちご,46100,福　岡,40.0,4749,2847,,
2016,11,19,土,いちご,46100,長　崎,42.0,3553,2128,,
2016,11,19,土,いちご,46100,佐　賀,41.0,3399,1747,,
2016,11,21,月,いちご,46100,,,56949,2025,107.1,91.5
2016,11,21,月,いちご,46100,栃　木,9.0,22181,1883,,
2016,11,21,月,いちご,46100,愛　知,23.0,7245,1913,,
2016,11,21,月,いちご,46100,福　岡,40.0,6810,2619,,
2016,11,21,月,いちご,46100,熊　本,43.0,4342,1870,,
2016,11,21,月,いちご,46100,長　崎,42.0,3580,1961,,
2016,11,22,火,いちご,46100,,,60114,1936,105.6,95.6
2016,11,22,火,いちご,46100,栃　木,9.0,16715,1902,,
2016,11,22,火,いちご,46100,愛　知,23.0,9028,1879,,
2016,11,22,火,いちご,46100,福　岡,40.0,8759,2456,,
2016,11,22,火,いちご,46100,佐　賀,41.0,7234,1561,,
2016,11,22,火,いちご,46100,長　崎,42.0,4266,1790,,
2016,11,24,木,いちご,46100,,,105730,1828,175.9,94.4
2016,11,24,木,いちご,46100,栃　木,9.0,30402,1785,,
2016,11,24,木,いちご,46100,福　岡,40.0,16393,2252,,
2016,11,24,木,いちご,46100,愛　知,23.0,12674,1735,,
2016,11,24,木,いちご,46100,佐　賀,41.0,9708,1423,,
2016,11,24,木,いちご,46100,長　崎,42.0,8341,1759,,
2016,11,25,金,いちご,46100,,,72981,1830,69.0,100.1
2016,11,25,金,いちご,46100,栃　木,9.0,20875,1804,,
2016,11,25,金,いちご,46100,福　岡,40.0,12118,2272,,
2016,11,25,金,いちご,46100,愛　知,23.0,9472,1723,,
2016,11,25,金,いちご,46100,佐　賀,41.0,7527,1364,,
2016,11,25,金,いちご,46100,熊　本,43.0,5186,1662,,
2016,11,26,土,いちご,46100,,,83687,1769,114.7,96.7
2016,11,26,土,いちご,46100,栃　木,9.0,22733,1809,,
2016,11,26,土,いちご,46100,福　岡,40.0,12872,2174,,
2016,11,26,土,いちご,46100,愛　知,23.0,9534,1673,,
2016,11,26,土,いちご,46100,佐　賀,41.0,9284,1388,,
2016,11,26,土,いちご,46100,長　崎,42.0,7416,1619,,
2016,11,28,月,いちご,46100,,,100710,1737,120.3,98.2
2016,11,28,月,いちご,46100,栃　木,9.0,29058,1747,,
2016,11,28,月,いちご,46100,福　岡,40.0,17663,2061,,
2016,11,28,月,いちご,46100,愛　知,23.0,11326,1649,,
2016,11,28,月,いちご,46100,熊　本,43.0,10366,1428,,
2016,11,28,月,いちご,46100,佐　賀,41.0,7572,1495,,
2016,11,29,火,いちご,46100,,,84625,1702,84.0,98.0
2016,11,29,火,いちご,46100,栃　木,9.0,21495,1760,,
2016,11,29,火,いちご,46100,福　岡,40.0,15441,2066,,
2016,11,29,火,いちご,46100,佐　賀,41.0,10901,1393,,
2016,11,29,火,いちご,46100,愛　知,23.0,10431,1598,,
2016,11,29,火,いちご,46100,長　崎,42.0,7372,1530,,
2016,11,30,水,いちご,46100,,,66304,1670,78.4,98.1
2016,11,30,水,いちご,46100,栃　木,9.0,21522,1621,,
2016,11,30,水,いちご,46100,福　岡,40.0,10103,2083,,
2016,11,30,水,いちご,46100,佐　賀,41.0,7000,1520,,
2016,11,30,水,いちご,46100,熊　本,43.0,5686,1426,,
2016,11,30,水,いちご,46100,長　崎,42.0,5160,1559,,
2016,12,1,木,いちご,46100,,,81858,1707,123.5,102.2
2016,12,1,木,いちご,46100,栃　木,9.0,23118,1625,,
2016,12,1,木,いちご,46100,福　岡,40.0,14217,2065,,
2016,12,1,木,いちご,46100,愛　知,23.0,10602,1577,,
2016,12,1,木,いちご,46100,佐　賀,41.0,6823,1518,,
2016,12,1,木,いちご,46100,長　崎,42.0,5961,1622,,
2016,12,2,金,いちご,46100,,,85344,1728,104.3,101.2
2016,12,2,金,いちご,46100,栃　木,9.0,26479,1629,,
2016,12,2,金,いちご,46100,福　岡,40.0,14686,2081,,
2016,12,2,金,いちご,46100,愛　知,23.0,8993,1575,,
